,t,Af_R1,Af_R2,Af_R3,Af_R5,Af_R6,Af_R7,Af_R8,Af_R9,Af_R11,Af_R12,Af_R13,Af_R14,Af_R15,Ar_R1,Ar_R2,Ar_R3,Ar_R5,Ar_R6,Ar_R7,Ar_R8,Ar_R9,Ar_R11,Ar_R12,Ar_R13,Ar_R14,Ar_R15,v_R1,v_R2,v_R3,v_R5,v_R6,v_R7,v_R8,v_R9,v_R11,v_R12,v_R13,v_R14,v_R15,mu_H,mu_Ke,mu_Ki,mu_Nae,mu_Nai,mu_MgATP,mu_MgADP,mu_P_i,v_H,v_Ke,v_Ki,v_Nae,v_Nai,v_MgATP,v_MgADP,v_P_i,mu_P1,mu_P2,mu_P3,mu_P5,mu_P6,mu_P7,mu_P8,mu_P9,mu_P11,mu_P12,mu_P13,mu_P14,mu_P15,v_P1,v_P2,v_P3,v_P5,v_P6,v_P7,v_P8,v_P9,v_P11,v_P12,v_P13,v_P14,v_P15,V_mem,I_mem
902,90.19999999999915,-4372.165359441357,-19556.555702261354,1321.748965447291,3701.1874612547235,3539.7431600224077,16133.751631986179,16005.26156131434,9125.41350891129,-2407.761496723713,-5897.359654219679,-5897.591313532735,21320.400296641696,21319.837984613565,-45193.89684485734,-25505.544855771495,1321.2821040091328,3697.741187625412,-16615.625141968074,16005.26156131434,15864.144528308094,9122.47110446575,-2410.0733965236805,-5897.591313532735,-45448.432700897254,21319.837984613565,-4372.165359441357,60.60392023984258,60.60392023980224,60.60389909279011,60.60286458851415,60.60262989509044,60.605500571198334,60.6064893219633,60.60642244495308,60.60635703019492,60.60570446956394,60.60407576076686,60.60393058493601,60.60392023985106,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,60.60407576076686,-121.21206149975886,121.20784047964483,181.81933421186946,-181.8096282698184,-60.60393058493601,60.60262989509044,60.60407576076686,-4372.165359441357,-19556.555702261354,131.79628682449595,1321.2821040091328,3539.7431600224077,16133.751631986179,16005.26156131434,9125.41350891129,1079.5247609722853,-2410.0733965236805,-5897.591313532735,3784.9678113020823,21319.837984613565,8.476774837617995e-12,4.033751110910089e-11,2.114701213429271e-05,0.001034504275956749,0.00023469342371384982,-0.002870676107896486,-0.0009887507649679605,6.687701021945713e-05,6.541475816135289e-05,0.0006525606309821796,0.0016287087970781045,0.0001451758308519402,1.0345084952234629e-05,-0.02980000000000079,-5847603.751701262
903,90.29999999999914,-4370.820205156032,-19555.263490580823,1322.5616686390028,3702.00006797839,3541.085248406023,16126.88556263783,15997.975060050841,9126.758645681584,-2406.416359661184,-5896.014516933716,-5896.246176230778,21321.745450933777,21321.183138905883,-45192.604633176816,-25504.732152579785,1322.0947107327993,3698.5530812855272,-16622.491211316425,15997.975060050841,15856.37135015339,9123.81624152828,-2408.7282592377173,-5896.246176230778,-45447.08754661193,21321.183138905883,-4370.820205156032,60.63555863479738,60.63555863475713,60.63553757065062,60.63450983253362,60.63427293360664,60.63713621218181,60.63814154697392,60.638055714903416,60.63799043417321,60.63733920976622,60.63571383718815,60.63556895960913,60.635558634805676,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,60.63571383718815,-121.27532964393943,121.27111726955451,181.91425297678074,-181.90455723571785,-60.63556895960913,60.63427293360664,60.63571383718815,-4370.820205156032,-19555.263490580823,132.6089900162075,1322.0947107327993,3541.085248406023,16126.88556263783,15997.975060050841,9126.758645681584,1080.869898034815,-2408.7282592377173,-5896.246176230778,3786.312965594161,21321.183138905883,8.29913915367797e-12,4.0245140553452075e-11,2.1064106512369563e-05,0.001027738117002741,0.00023689892697831283,-0.0028632785751696588,-0.0010053347921115119,8.583207050349984e-05,6.528073020461989e-05,0.0006512244069938333,0.0016253725780686068,0.00014487757901804343,1.0324803454864195e-05,-0.0297000000000008,-5850657.6826725295
904,90.39999999999914,-4369.478507396897,-19553.97472447031,1323.37092644223,3702.809229295657,3542.4238912536543,16120.018932103736,15990.686736078234,9128.1003259703,-2405.074679080977,-5894.672836130645,-5894.9044954117535,21323.087148699662,21322.524836672008,-45191.3158670663,-25503.92289477656,1322.9038720500669,3699.3615294096585,-16629.357841850517,15990.686736078234,15848.594715517105,9125.157922108487,-2407.386578434646,-5894.9044954117535,-45445.74584885279,21322.524836672008,-4369.478507396897,60.66713218458572,60.66713218454552,60.667111203107424,60.666090184524066,60.66585111898734,60.66870701137517,60.6697294586548,60.669624146687475,60.669558999806334,60.66890910940714,60.667287068878565,60.6671424886182,60.66713218459383,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,60.667287068878565,-121.33846810921347,121.33426436913123,182.00897775202975,-181.99929157215556,-60.6671424886182,60.66585111898734,60.667287068878565,-4369.478507396897,-19553.97472447031,133.41824781943467,1322.9038720500669,3542.4238912536543,16120.018932103736,15990.686736078234,9128.1003259703,1082.2115786150216,-2407.386578434646,-5894.9044954117535,3787.6546633600487,21322.524836672008,8.114398042380344e-12,4.019540256194887e-11,2.0981438098033323e-05,0.0010210185833585683,0.00023906553672503605,-0.0028558923878279074,-0.001022447279630967,0.00010531196732443959,6.514688114123146e-05,0.0006498903991953853,0.0016220405285736206,0.00014458026036834326,1.0304024364415909e-05,-0.029600000000000803,-5853705.405297739
905,90.49999999999913,-4368.140257230192,-19552.689395003552,1324.1767477378967,3703.6149540874376,3543.7590974590566,16113.1517566705,15983.396602597946,9129.438558711108,-2403.7364460494196,-5893.33460287679,-5893.566262141987,21324.425398873118,21323.8630868457,-45190.030537599545,-25503.11707348089,1323.709596841847,3700.166540891561,-16636.225017283752,15983.396602597946,15840.814633332915,9126.496155140045,-2406.0483451807913,-5893.566262141987,-45444.407598686084,21323.8630868457,-4368.140257230192,60.69864098113011,60.69864098108998,60.69862008216165,60.6976055087911,60.697364543144865,60.70021306071274,60.701252751498416,60.70112783226196,60.70106281904428,60.700414261278006,60.69879554776174,60.69865126531412,60.69864098113799,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,60.69879554776174,-121.40147708032228,121.39728196222009,182.10350841602235,-182.09383109974385,-60.69865126531412,60.697364543144865,60.69879554776174,-4368.140257230192,-19552.689395003552,134.2240691151014,1323.709596841847,3543.7590974590566,16113.1517566705,15983.396602597946,9129.438558711108,1083.5498116465792,-2406.0483451807913,-5893.566262141987,3788.9929135335037,21323.8630868457,7.879918939579511e-12,4.013145371573046e-11,2.0898928326573696e-05,0.001014573370554217,0.0002409656462347698,-0.0028485175678767405,-0.001039690785674452,0.00012491923645541192,6.501321767871104e-05,0.0006485577662758146,0.0016187135162653021,0.0001442824476214355,1.0284176127584033e-05,-0.029500000000000807,-5856746.891000308
906,90.59999999999913,-4366.805445722585,-19551.4074932548,1324.979141405577,3704.4172512332916,3545.09087591568,16106.284052541418,15976.104672719886,9130.773352837257,-2402.401651633263,-5891.999808238903,-5892.231467488228,21325.760210387474,21325.197898360297,-45188.74863585079,-25502.31467981321,1324.5118939877011,3700.968124624684,-16643.092721412835,15976.104672719886,15833.031112534063,9127.8309495562,-2404.7135505429046,-5892.231467488228,-45443.072787178484,21325.197898360297,-4366.805445722585,60.73008511697877,60.73008511693876,60.73006430043727,60.72905565157903,60.72881329861773,60.731654452751734,60.732711079118374,60.732566864174494,60.73250198444824,60.73185475734,60.730239366386996,60.730095380755984,60.730085116986494,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,60.730239366386996,-121.46435674178824,121.46017023391752,182.19784480746736,-182.18817560359534,-60.730095380755984,60.72881329861773,60.730239366386996,-4366.805445722585,-19551.4074932548,135.02646278278158,1324.5118939877011,3545.09087591568,16106.284052541418,15976.104672719886,9130.773352837257,1084.8846060627354,-2404.7135505429046,-5892.231467488228,3790.327725047861,21325.197898360297,7.723599537712289e-12,4.001066145065124e-11,2.0816501489662187e-05,0.0010086488582388142,0.00024235296130115103,-0.002841154134003432,-0.0010566263666405007,0.00014421494388017209,6.487972625279781e-05,0.0006472271082387238,0.0016153909530061128,0.0001439856310128107,1.0263769489426977e-05,-0.02940000000000081,-5859782.107380429
907,90.69999999999912,-4365.4740639411,-19550.12901029875,1325.7781163235827,3705.216129611518,3546.4192355167343,16099.415835834494,15968.810959460301,9132.10471728163,-2401.0702868996214,-5890.668443284097,-5890.900102517591,21327.091592175708,21326.52928014877,-45187.47015289475,-25501.515704895206,1325.310772365928,3701.7662895022386,-16649.96093811976,15968.810959460301,15825.244162053437,9129.162314289842,-2403.382185588098,-5890.900102517591,-45441.741405397,21326.52928014877,-4365.4740639411,60.76146468530581,60.761464685265885,60.761443951047596,60.7604404414254,60.76019747857063,60.76303128067686,60.76410405389073,60.763941335618355,60.76387658920019,60.7632306910301,60.76161861792942,60.76147492816558,60.76146468531341,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,60.76161861792942,-121.5271072802303,121.52292937057169,182.29198672512746,-182.2823248338984,-60.76147492816558,60.76019747857063,60.76161861792942,-4365.4740639411,-19550.12901029875,135.82543770078735,1325.310772365928,3546.4192355167343,16099.415835834494,15968.810959460301,9132.10471728163,1086.2159707963776,-2403.382185588098,-5890.900102517591,3791.6591068360954,21326.52928014877,7.602807272633072e-12,3.992539632236003e-11,2.0734218288964712e-05,0.0010035096221940876,0.0002429628547702123,-0.002833802106231076,-0.0010727732138704482,0.00016271827237801517,6.474641816822668e-05,0.0006458981700845356,0.0016120731006807887,0.00014368976383849486,1.0242852169994876e-05,-0.029300000000000822,-5862811.018184246
908,90.79999999999912,-4364.146102953058,-19548.853937210486,1326.573681369058,3706.0115980992496,3547.744185155253,16092.54712258043,15961.515475739594,9133.43266097682,-2399.742342915904,-5889.340499079779,-5889.572158297483,21328.419553170497,21327.8572411438,-45186.19507980648,-25500.72013984973,1326.1062408536593,3702.5610444172576,-16656.829651373824,15961.515475739594,15817.453790823627,9130.49025827356,-2402.05424138378,-5889.572158297483,-45440.41344440896,21327.8572411438,-4364.146102953058,60.792779779911015,60.792779779871076,60.7927591277288,60.7917596897263,60.791517176794564,60.794343638298855,60.79543124660217,60.795251340443436,60.79518672714104,60.794542156062015,60.79293339618987,60.79279000182992,60.792779779918554,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,60.79293339618987,-121.58972888320307,121.5855595597821,182.38593392748905,-182.37627850718138,-60.79279000182992,60.791517176794564,60.79293339618987,-4364.146102953058,-19548.853937210486,136.6210027462628,1326.1062408536593,3547.744185155253,16092.54712258043,15961.515475739594,9133.43266097682,1087.5439147800948,-2402.05424138378,-5889.572158297483,3792.987067830885,21327.8572411438,7.538858426414663e-12,3.993960717707523e-11,2.0652142275423557e-05,0.0009994380025020178,0.0002425129317344954,-0.0028264615042914443,-0.001087608303315335,0.00017990615873486604,6.461330239204699e-05,0.0006445710790288217,0.0016087598721412633,0.00014339435995225358,1.0221911367125358e-05,-0.02920000000000083,-5865833.583274767
909,90.89999999999911,-4362.82155382601,-19547.58226506538,1327.3658454180675,3706.803665572537,3549.065733724158,16085.677928720603,15954.218234380114,9134.757192855182,-2398.4178107497505,-5888.015966693588,-5888.247625895542,21329.744102304296,21329.181790277835,-45184.92340766137,-25499.92797580072,1326.8983083269463,3703.352398262662,-16663.69884523365,15954.218234380114,15809.66000777699,9131.814790439714,-2400.729708997589,-5888.247625895542,-45439.08889528191,21329.181790277835,-4362.82155382601,60.82403049522003,60.824030495180295,60.824009925017826,60.82301319107171,60.82277248770666,60.82559162005553,60.82669218609778,60.826496973079614,60.82643249265611,60.8257892470718,60.824183795594934,60.82404069713347,60.824030495227426,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,60.824183795594934,-121.6522217397279,121.64806099040032,182.479686132257,-182.47003630716125,-60.82404069713347,60.82277248770666,60.824183795594934,-4362.82155382601,-19547.58226506538,137.41316679527228,1326.8983083269463,3549.065733724158,16085.677928720603,15954.218234380114,9134.757192855182,1088.8684469462482,-2400.729708997589,-5888.247625895542,3794.311616964681,21329.181790277835,7.396749879262643e-12,3.97335497837048e-11,2.0570162469368825e-05,0.00099673394611699,0.00024070336505133128,-0.0028191323488755415,-0.0011005660422469532,0.0001952130181663847,6.448042350370997e-05,0.0006432455843068396,0.0016054514768697459,0.00014309846146431937,1.020190604350546e-05,-0.029100000000000834,-5868849.758601533
910,90.9999999999991,-4361.500407627669,-19546.313984939068,1328.154617345689,3707.5923409064435,3550.383890116323,16078.808270104997,15946.91924810396,9136.078321848909,-2397.0966814689673,-5886.69483719333,-5886.926496379575,21331.06524850938,21330.50293648316,-45183.655127535065,-25499.1392038731,1327.6869836608528,3704.1403599313276,-16670.568503849256,15946.91924810396,15801.862821845718,9133.135919720497,-2399.408579497331,-5886.926496379575,-45437.76774908356,21330.50293648316,-4361.500407627669,60.85521692628431,60.85521692624452,60.85519643798547,60.85420072372461,60.853963506350325,60.85677532100436,60.85788635893007,60.85767832858054,60.85761398088516,60.856972058511076,60.85536991119698,60.85522710716891,60.85521692629164,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,60.85536991119698,-121.71458603939624,121.71043385252884,182.57324301609114,-182.5635978854347,-60.85522710716891,60.853963506350325,60.85536991119698,-4361.500407627669,-19546.313984939068,138.20193872289389,1327.6869836608528,3550.383890116323,16078.808270104997,15946.91924810396,9136.078321848909,1090.1895762270312,-2399.408579497331,-5886.926496379575,3795.6327631697663,21330.50293648316,7.332801033044234e-12,3.978328777520801e-11,2.0488259053763613e-05,0.0009957142608598701,0.000237217374284171,-0.002811814654037903,-0.0011110379257033287,0.00020803034952621147,6.434769537833063e-05,0.0006419223740863345,0.001602147314095248,0.00014280402807287373,1.0180877268339827e-05,-0.029000000000000838,-5871859.496171145
911,91.0999999999991,-4360.182655425855,-19545.049087907344,1328.940006026101,3708.377632975135,3551.698663224638,16071.93816249016,15939.618529530704,9137.39605689009,-2395.778946141464,-5885.377101646912,-5885.6087608174885,21332.383000717942,21331.82068869196,-45182.39023050334,-25498.353815192688,1328.4722757295444,3704.9249383161423,-16677.438611464095,15939.618529530704,15794.0622419619,9134.453655048,-2398.090843950913,-5885.6087608174885,-45436.449996881754,21331.82068869196,-4360.182655425855,60.88633916878093,60.886339168741316,60.886318762236385,60.88532205010961,60.885090328395144,60.88789483683424,60.88901320900828,60.88879550262363,60.88873128745502,60.88809068732184,60.88649183867401,60.88634932909607,60.886339168788254,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,60.88649183867401,-121.77682197477687,121.77267833752225,182.66660421425553,-182.6569628624556,-60.88634932909607,60.885090328395144,60.88649183867401,-4360.182655425855,-19545.049087907344,138.9873274033058,1328.4722757295444,3551.698663224638,16071.93816249016,15939.618529530704,9137.39605689009,1091.5073115545347,-2398.090843950913,-5885.6087608174885,3796.9505153783266,21331.82068869196,7.325695605686633e-12,3.9612757518625585e-11,2.0406504930292613e-05,0.0009967121267777657,0.00023172171446361745,-0.0028045084390981856,-0.0011183721740408714,0.00021770638465312686,6.421516860655174e-05,0.000640600133181124,0.001598848647830664,0.00014250957794104124,1.01603078164203e-05,-0.02890000000000084,-5874862.744017886
912,91.1999999999991,-4358.868288288417,-19543.78756504612,1329.7220203326758,3709.1595506519716,3553.0100619420723,16065.0676215371,15932.316091175135,9138.710406910779,-2394.464595835185,-5884.062751122277,-5884.294410277226,21333.69736786212,21333.13505583639,-45181.128707642114,-25497.57180088611,1329.2541934063809,3705.7061423100768,-16684.309152417154,15932.316091175135,15786.25827705759,9135.768005354279,-2396.776493426278,-5884.294410277226,-45435.13562974431,21333.13505583639,-4358.868288288417,60.91739731901296,60.91739731897351,60.91737699399807,60.91637691722496,60.91615305013692,60.91895026385737,60.920072137252596,60.919848591608556,60.91978450868971,60.9191452284169,60.917549674329926,60.917407457718404,60.91739731902034,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,60.917549674329926,-121.83892973710661,121.83479463798648,182.7597693204697,-182.750130828448,-60.917407457718404,60.91615305013692,60.917549674329926,-4358.868288288417,-19543.78756504612,139.76934170988062,1329.2541934063809,3553.0100619420723,16065.0676215371,15932.316091175135,9138.710406910779,1092.821661860814,-2396.776493426278,-5884.294410277226,3798.2648825225083,21333.13505583639,7.37543359718984e-12,3.9456438116758363e-11,2.0324975437802095e-05,0.0010000767731099813,0.0002238670880387872,-0.0027972137204486103,-0.0011218733952276239,0.00022354564404025723,6.408291884696382e-05,0.0006392802728072411,0.0015955540869754259,0.000142216611521917,1.0138698065986773e-05,-0.02880000000000085,-5877859.446174367
913,91.29999999999909,-4357.55729728318,-19542.529407431353,1330.5006691380684,3709.9381028095922,3554.3180951617383,16058.196662809185,15925.011945444972,9140.021380843058,-2393.1536216180475,-5882.7517766873425,-5882.9834358267035,21335.008358874104,21334.44604684861,-45179.87055002735,-25496.79315208072,1330.0327455640017,3706.483980806243,-16691.18011114507,15925.011945444972,15778.450936064868,9137.078979571417,-2395.465518991344,-5882.9834358267035,-45433.82463873908,21334.44604684861,-4357.55729728318,60.948391473909126,60.9483914738697,60.94837123038776,60.94736505707375,60.94715176849769,60.949941699008704,60.95106250125215,60.95083769237273,60.950773741581735,60.950135779568406,60.94854351509429,60.9484015919711,60.9483914739165,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,60.94854351509429,-121.90090952115014,121.89678294777883,182.8527378859976,-182.84310134453526,-60.9484015919711,60.94715176849769,60.94854351509429,-4357.55729728318,-19542.529407431353,140.54799051527309,1330.0327455640017,3554.3180951617383,16058.196662809185,15925.011945444972,9140.021380843058,1094.1326360779515,-2395.465518991344,-5882.9834358267035,3799.575873534488,21334.44604684861,7.37543359718984e-12,3.942801640732796e-11,2.024348194140657e-05,0.0010061733140034335,0.00021328857606306428,-0.0027899305110139494,-0.001120802243448793,0.0002248088794232217,6.395079099519307e-05,0.0006379620133287744,0.0015922644741124259,0.0001419231231949425,1.0118054596830461e-05,-0.028700000000000853,-5880849.54264264
914,91.39999999999908,-4356.249673477875,-19541.274606138963,1331.2759613143048,3710.713298320011,3555.6227717769575,16051.325301770012,15917.706104638533,9141.328987619097,-2391.8460145578783,-5881.444169409935,-5881.675828533747,21336.31598268615,21335.753670660903,-45178.615748734956,-25496.017859904485,1330.8079410744201,3707.258462697962,-16698.05147218424,15917.706104638533,15770.640227915908,9138.386586631585,-2394.157911713936,-5881.675828533747,-45432.51701493377,21335.753670660903,-4356.249673477875,60.97932173102393,60.97932173098455,60.979301568878604,60.97828618714295,60.97808658102571,60.9808692398518,60.98198361491288,60.98176290257431,60.98169908366798,60.98106243808734,60.979473458522406,60.97933182740002,60.97932173103141,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,60.979473458522406,-121.96276152175533,121.95864346200848,182.9455094200615,-182.9358739431645,-60.97933182740002,60.97808658102571,60.979473458522406,-4356.249673477875,-19541.274606138963,141.32328269150958,1330.8079410744201,3555.6227717769575,16051.325301770012,15917.706104638533,9141.328987619097,1095.4402431381202,-2394.157911713936,-5881.675828533747,3800.883497346534,21335.753670660903,7.482015007553855e-12,3.937827841582475e-11,2.016210594746326e-05,0.0010153817356552963,0.00019960611724201271,-0.002782658826092188,-0.0011143750610784764,0.00022071233856735262,6.381890632667364e-05,0.0006366455806414706,0.0015889795649357552,0.0001416311223891853,1.0096368605161388e-05,-0.028600000000000857,-5883832.969364616
915,91.49999999999908,-4354.945407940077,-19540.023152244776,1332.0479057328741,3711.4851460547015,3556.92410068132,16044.453553781266,15910.398580942398,9142.633236171227,-2390.541765722349,-5880.13992035772,-5880.3715794660275,21337.620248230687,21337.057936205685,-45177.364294840765,-25495.245915485913,1331.5797888091108,3708.0295968788246,-16704.923220172986,15910.398580942398,15762.826161543038,9139.690835467116,-2392.853662661722,-5880.3715794660275,-45431.21274939597,21337.057936205685,-4354.945407940077,61.01018818853773,61.0101881884985,61.01016810752211,61.0091400107388,61.00895758589542,61.011732984576064,61.01283474812527,61.01262432032013,61.01256063310611,61.01192530285272,61.010339602795355,61.0101982631663,61.01018818854531,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,61.010339602795355,-122.02448593595884,122.02037637703623,183.03808338876553,-183.0284481289997,-61.0101982631663,61.00895758589542,61.010339602795355,-4354.945407940077,-19540.023152244776,142.09522711007887,1331.5797888091108,3556.92410068132,16044.453553781266,15910.398580942398,9142.633236171227,1096.7444919736502,-2392.853662661722,-5880.3715794660275,3802.187762891073,21337.057936205685,7.574385563202668e-12,3.922906444131513e-11,2.0080976391056993e-05,0.001028096783315391,0.00018242484337349651,-0.002775398680640251,-0.0011017635492081013,0.0002104278051433539,6.368721401628363e-05,0.0006353302533952387,0.0015857000573618052,0.00014133962905304998,1.0074620995226269e-05,-0.028500000000000865,-5886809.658193557
916,91.59999999999907,-4353.644491737139,-19538.77503682447,1332.8165112648164,3712.25365488469,3558.2220907687483,16037.581434100552,15903.089386429045,9143.934135431988,-2389.24086617891,-5878.839020598152,-5879.070679690993,21338.921164440362,21338.358852415615,-45176.11617942047,-25494.47730995397,1332.3482976390999,3708.7973922427527,-16711.7953398537,15903.089386429045,15755.0087458788,9140.991735010553,-2391.5527629021535,-5879.070679690993,-45429.91183319304,21338.358852415615,-4353.644491737139,61.040990945256624,61.04099094521756,61.0409709453485,61.03992621768624,61.03976488190752,61.04253303199532,61.043615126420164,61.04342204443928,61.043358488750954,61.042724471636696,61.041142046719926,61.041000997656376,61.04099094526448,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,61.041142046719926,-122.08608296038764,122.08198189047418,183.13045921529874,-183.12082338072096,-61.041000997656376,61.03976488190752,61.041142046719926,-4353.644491737139,-19538.77503682447,142.86383264202126,1332.3482976390999,3558.2220907687483,16037.581434100552,15903.089386429045,9143.934135431988,1098.0453915170888,-2391.5527629021535,-5879.070679690993,3803.4886791007502,21338.358852415615,7.858602657506708e-12,3.906563961209031e-11,1.99998690604275e-05,0.00104472766226138,0.0001613357787135783,-0.002768150087796073,-0.0010820944248450814,0.0001930819808819706,6.355568832816516e-05,0.0006340171142582562,0.0015824249167692983,0.00014104906355072444,1.005239189311169e-05,-0.028400000000000872,-5889779.536866393
917,91.69999999999906,-4352.34691593613,-19537.530250953496,1333.5817867808116,3713.0188336806423,3559.516750933565,16030.708957879204,15895.778533054461,9145.23169433422,-2387.943306994728,-5877.541461198394,-5877.773120275808,21340.21874024811,21339.656428223607,-45174.87139354949,-25493.712034437976,1333.113476435052,3709.5618576840698,-16718.66781607505,15895.778533054461,15747.187989856033,9142.289294194736,-2390.255203502396,-5877.773120275808,-45428.61425739202,21339.656428223607,-4352.34691593613,61.07173010061249,61.07173010057349,61.07171018174391,61.07064448442473,61.07050856848888,61.07326948154869,61.07432393062568,61.07415617445029,61.07409275004944,61.07346004433291,61.07188088972874,61.07174013122569,61.07173010062049,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,61.07188088972874,-122.14755279438235,122.14346020118597,183.22263627952626,-183.21299915059336,-61.07174013122569,61.07050856848888,61.07188088972874,-4352.34691593613,-19537.530250953496,143.62910815801644,1333.113476435052,3559.516750933565,16030.708957879204,15895.778533054461,9145.23169433422,1099.3429507012704,-2390.255203502396,-5877.773120275808,3804.7862549084957,21339.656428223607,8.000711204658728e-12,3.90016907658719e-11,1.9918829579523845e-05,0.0010656973191771613,0.00013591593585005057,-0.002760913059809411,-0.001054449076988817,0.00016775617539366294,6.342440084949885e-05,0.000632705716526516,0.0015791546041725724,0.00014075850305061977,1.0030605196220677e-05,-0.02830000000000088,-5892742.528972951
918,91.79999999999906,-4351.052671603772,-19536.288785707,1334.343741151269,3713.7806913129543,3560.808090070551,16023.836140160078,15888.466032655724,9146.525921811095,-2386.6490792366258,-5876.247233225267,-5876.478892287296,21341.512984587207,21340.950672562954,-45173.629928302995,-25492.95008006752,1333.8753340673636,3710.3230020975557,-16725.540633794175,15888.466032655724,15739.36390240791,9143.583521952838,-2388.9609755292686,-5876.478892287296,-45427.32001305967,21340.950672562954,-4351.052671603772,61.10240575466298,61.10240575462413,61.102385916583835,61.101294474793974,61.101188745692646,61.10394243330013,61.104960296539915,61.10482681040789,61.104763517040624,61.10413212138843,61.10255623188003,61.10241576342271,61.1024057546713,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,61.10255623188003,-122.20889563842906,122.20481150928711,183.3146139173557,-183.3049748661718,-61.10241576342271,61.101188745692646,61.10255623188003,-4351.052671603772,-19536.288785707,144.39106252847355,1333.8753340673636,3560.808090070551,16023.836140160078,15888.466032655724,9146.525921811095,1100.6371784593732,-2388.9609755292686,-5876.478892287296,3806.0804992475914,21340.950672562954,8.320455435750773e-12,3.885247679136228e-11,1.9838040294928305e-05,0.0010914417898604256,0.00010572910132822244,-0.0027536876074876204,-0.001017863239781036,0.00013348613202168735,6.329336726906831e-05,0.0006313956521921682,0.0015758895084019287,0.00014046845731741087,1.0008751409884553e-05,-0.028200000000000884,-5895698.553930277
919,91.89999999999905,-4349.761761266449,-19535.050643491457,1335.1023730817412,3714.539226487399,3562.0961056325837,16016.963065573975,15881.15197103798,9147.816815337239,-2385.358185429991,-5874.956339204175,-5875.187998250855,21342.803894931265,21342.241582907263,-45172.39178608745,-25492.191448137048,1334.6338692418087,3711.080822936088,-16732.413708380278,15881.15197103798,15731.536481009054,9144.874415759472,-2387.6700815081754,-5875.187998250855,-45426.02910272234,21342.241582907263,-4349.761761266449,61.13301773626519,61.13301773622645,61.13299797876753,61.131898174056,61.13180524206332,61.13455171632955,61.135559023810934,61.135433781497866,61.13537061902302,61.13474053041064,61.13316790205652,61.13302772268451,61.133017736273764,-24692.32110947245,-3487.2862576959988,-25637.341142595993,4021.4731717467325,1189.9526786227952,17535.432485339614,-32749.376773954253,-16383.946231983447,61.13316790205652,-122.27011114943366,122.26603547249164,183.40642658680667,-183.39679432687953,-61.13302772268451,61.13180524206332,61.13316790205652,-4349.761761266449,-19535.050643491457,145.149694458946,1334.6338692418087,3562.0961056325837,16016.963065573975,15881.15197103798,9147.816815337239,1101.9280722660076,-2387.6700815081754,-5875.187998250855,3807.371409591651,21342.241582907263,8.57625082062441e-12,3.873878995364066e-11,1.9757458922242677e-05,0.001099804711529373,9.293199267546015e-05,-0.002746474266224652,-0.0010073074813874427,0.00012524231306798583,6.316247484505766e-05,0.0006300886123824512,0.0015726283541184216,0.00014017937201060704,9.986410745455032e-06,-0.028100000000000895,-5898650.901444573
